date,account,total_closed_pnl,total_size,trades,buy_trades,sell_trades,daily_pnl_bucket,value,classification,sentiment_score,sentiment_bucket,classification_bin,sentiment_bin
2025-04-07,0x8381e6d82f1affd39a336e143e081ef7620a3b7f,-4968.487948,102984.0,26,14,12,negative,23.0,extreme fear,23.0,extreme_fear,0,0
2025-04-07,0x8477e447846c758f5a675856001ea72298fd9cb5,632.303024,44042.00899,270,145,125,positive,23.0,extreme fear,23.0,extreme_fear,0,0
2025-04-07,0x92f17e8d81a944691c10e753af1b1baae1a2cd0d,3425.96095,100006.0,68,25,43,positive,23.0,extreme fear,23.0,extreme_fear,0,0
2025-04-07,0xaf40fdc468c30116bd3307bcbf4a451a7ebf1deb,0.0,0.5,17,17,0,low,23.0,extreme fear,23.0,extreme_fear,0,0
2025-04-07,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,3601.4274,12944.1,80,42,38,positive,23.0,extreme fear,23.0,extreme_fear,0,0
2025-04-07,0xb899e522b5715391ae1d4f137653e7906c5e2115,1291.1500099999998,34.89042,113,72,41,positive,23.0,extreme fear,23.0,extreme_fear,0,0
2025-04-07,0xbaaaf6571ab7d571043ff1e313a9609a10637864,2378.877324,125529.54073000001,146,99,47,positive,23.0,extreme fear,23.0,extreme_fear,0,0
2025-04-07,0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,51942.142881,140324.375,108,57,51,positive,23.0,extreme fear,23.0,extreme_fear,0,0
2025-04-07,0xbee1707d6b44d4d52bfe19e41f8a828645437aab,-9593.258137,58995.47,386,152,234,negative,23.0,extreme fear,23.0,extreme_fear,0,0
2025-04-08,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,230.103259,16049.13251265,65,36,29,positive,24.0,extreme fear,24.0,extreme_fear,0,0
2025-04-08,0x39cef799f8b69da1995852eea189df24eb5cae3c,3366.444714,76639.0,14,14,0,positive,24.0,extreme fear,24.0,extreme_fear,0,0
2025-04-08,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,-6745.027414,8077.8585,42,15,27,negative,24.0,extreme fear,24.0,extreme_fear,0,0
2025-04-08,0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,221.0,2.0,3,1,2,positive,24.0,extreme fear,24.0,extreme_fear,0,0
2025-04-08,0x4f93fead39b70a1824f981a54d4e55b278e9f760,21114.136771999998,13.36807,28,4,24,positive,24.0,extreme fear,24.0,extreme_fear,0,0
2025-04-08,0x513b8629fe877bb581bf244e326a047b249c4ff1,3131.840108,18.04722,148,132,16,positive,24.0,extreme fear,24.0,extreme_fear,0,0
2025-04-08,0x6d6a4b953f202f8df5bed40692e7fd865318264a,409.437344,10454.531,32,12,20,positive,24.0,extreme fear,24.0,extreme_fear,0,0
2025-04-08,0x72743ae2822edd658c0c50608fd7c5c501b2afbd,0.0,16000.0,77,37,40,low,24.0,extreme fear,24.0,extreme_fear,0,0
2025-04-08,0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,948.85929,27474.0,43,1,42,positive,24.0,extreme fear,24.0,extreme_fear,0,0
2025-04-08,0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,246.8944,5008.0,26,10,16,positive,24.0,extreme fear,24.0,extreme_fear,0,0
2025-04-08,0x8170715b3b381dffb7062c0298972d4727a0a63b,0.0,1.92779,8,8,0,low,24.0,extreme fear,24.0,extreme_fear,0,0
2025-04-08,0x8381e6d82f1affd39a336e143e081ef7620a3b7f,142.99159,5314.46,23,10,13,positive,24.0,extreme fear,24.0,extreme_fear,0,0
2025-04-08,0x8477e447846c758f5a675856001ea72298fd9cb5,81.035707,67478.75,46,15,31,neutral,24.0,extreme fear,24.0,extreme_fear,0,0
2025-04-08,0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,-920.33629,86.34,1,0,1,negative,24.0,extreme fear,24.0,extreme_fear,0,0
2025-04-08,0xae5eacaf9c6b9111fd53034a602c192a04e082ed,0.0,700000.0,33,33,0,low,24.0,extreme fear,24.0,extreme_fear,0,0
2025-04-08,0xb899e522b5715391ae1d4f137653e7906c5e2115,936.6942779999999,64.91998,187,60,127,positive,24.0,extreme fear,24.0,extreme_fear,0,0
2025-04-08,0xbee1707d6b44d4d52bfe19e41f8a828645437aab,11735.32104,21348.9,167,42,125,positive,24.0,extreme fear,24.0,extreme_fear,0,0
2025-04-09,0x271b280974205ca63b716753467d5a371de622ab,16706.884912,22180.22004,797,275,522,positive,18.0,extreme fear,18.0,extreme_fear,0,0
2025-04-09,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,94.077376,10207.7125,53,34,19,neutral,18.0,extreme fear,18.0,extreme_fear,0,0
2025-04-09,0x3998f134d6aaa2b6a5f723806d00fd2bbbbce891,0.0,41364.9,30,0,30,low,18.0,extreme fear,18.0,extreme_fear,0,0
2025-04-09,0x39cef799f8b69da1995852eea189df24eb5cae3c,-77308.420095,1743798.63936,617,505,112,negative,18.0,extreme fear,18.0,extreme_fear,0,0
2025-04-09,0x3f9a0aadc7f04a7c9d75dc1b5a6ddd6e36486cf6,110.553364,0.7851,19,0,19,positive,18.0,extreme fear,18.0,extreme_fear,0,0
2025-04-09,0x430f09841d65beb3f27765503d0f850b8bce7713,0.0,39032.37,79,79,0,low,18.0,extreme fear,18.0,extreme_fear,0,0
2025-04-09,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,-3911.273892,7515.16822,56,27,29,negative,18.0,extreme fear,18.0,extreme_fear,0,0
2025-04-09,0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,107892.62706,121993.8,290,147,143,positive,18.0,extreme fear,18.0,extreme_fear,0,0
2025-04-09,0x4f93fead39b70a1824f981a54d4e55b278e9f760,25875.837656,11.00431,45,21,24,positive,18.0,extreme fear,18.0,extreme_fear,0,0
2025-04-09,0x513b8629fe877bb581bf244e326a047b249c4ff1,-36253.792726,11112.43883,122,4,118,negative,18.0,extreme fear,18.0,extreme_fear,0,0
2025-04-09,0x6d6a4b953f202f8df5bed40692e7fd865318264a,1395.820542,14386.40346,60,13,47,positive,18.0,extreme fear,18.0,extreme_fear,0,0
2025-04-09,0x72743ae2822edd658c0c50608fd7c5c501b2afbd,33980.0,2000.0,355,43,312,positive,18.0,extreme fear,18.0,extreme_fear,0,0
2025-04-09,0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,1593.7933500000001,12492.0,15,6,9,positive,18.0,extreme fear,18.0,extreme_fear,0,0
2025-04-09,0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2975.927732,12473.51008,799,361,438,positive,18.0,extreme fear,18.0,extreme_fear,0,0
2025-04-09,0x8170715b3b381dffb7062c0298972d4727a0a63b,-4058.8889249999997,10363.43741,54,5,49,negative,18.0,extreme fear,18.0,extreme_fear,0,0
2025-04-09,0x8477e447846c758f5a675856001ea72298fd9cb5,500.847132,697751.47873,136,30,106,positive,18.0,extreme fear,18.0,extreme_fear,0,0
2025-04-09,0xae5eacaf9c6b9111fd53034a602c192a04e082ed,622.41079,800.0,13,7,6,positive,18.0,extreme fear,18.0,extreme_fear,0,0
2025-04-09,0xb899e522b5715391ae1d4f137653e7906c5e2115,6800.812401,79.64804,222,109,113,positive,18.0,extreme fear,18.0,extreme_fear,0,0
2025-04-09,0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,-36400.46439,250110.62,71,71,0,negative,18.0,extreme fear,18.0,extreme_fear,0,0
2025-04-09,0xbee1707d6b44d4d52bfe19e41f8a828645437aab,2503.69251,12466.05,134,27,107,positive,18.0,extreme fear,18.0,extreme_fear,0,0
2025-04-10,0x271b280974205ca63b716753467d5a371de622ab,13264.043303999999,7005.56102,339,231,108,positive,39.0,fear,39.0,fear,0,1
2025-04-10,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,73.76740699999999,948.180000874,22,10,12,neutral,39.0,fear,39.0,fear,0,1
2025-04-10,0x39cef799f8b69da1995852eea189df24eb5cae3c,-831.2396219999999,1050153.93972,306,121,185,negative,39.0,fear,39.0,fear,0,1
2025-04-10,0x3f9a0aadc7f04a7c9d75dc1b5a6ddd6e36486cf6,0.0,0.81897148,6,5,1,low,39.0,fear,39.0,fear,0,1
2025-04-10,0x420ab45e0bd8863569a5efbb9c05d91f40624641,8720.984286,370.98999999999995,11,11,0,positive,39.0,fear,39.0,fear,0,1
2025-04-10,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,258.032458,621.28785,21,18,3,positive,39.0,fear,39.0,fear,0,1
2025-04-10,0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,84856.33534,22040.649999999998,222,142,80,positive,39.0,fear,39.0,fear,0,1
2025-04-10,0x4f93fead39b70a1824f981a54d4e55b278e9f760,0.0,1.89455,9,9,0,low,39.0,fear,39.0,fear,0,1
2025-04-10,0x513b8629fe877bb581bf244e326a047b249c4ff1,22908.117384,108.46981,337,257,80,positive,39.0,fear,39.0,fear,0,1
2025-04-10,0x6d6a4b953f202f8df5bed40692e7fd865318264a,463.813132,10240.29073533,18,14,4,positive,39.0,fear,39.0,fear,0,1
2025-04-10,0x72743ae2822edd658c0c50608fd7c5c501b2afbd,0.0,908.0,8,0,8,low,39.0,fear,39.0,fear,0,1
2025-04-10,0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,-372.76464,57617.04,105,38,67,negative,39.0,fear,39.0,fear,0,1
2025-04-10,0x8170715b3b381dffb7062c0298972d4727a0a63b,4596.960442,232727.34141999998,89,0,89,positive,39.0,fear,39.0,fear,0,1
2025-04-10,0x8477e447846c758f5a675856001ea72298fd9cb5,-103.71342200000002,1098120.62145,314,173,141,negative,39.0,fear,39.0,fear,0,1
2025-04-10,0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,-965.1214130000001,115.37,3,0,3,negative,39.0,fear,39.0,fear,0,1
2025-04-10,0xae5eacaf9c6b9111fd53034a602c192a04e082ed,5615.909695,600000.0,19,0,19,positive,39.0,fear,39.0,fear,0,1
2025-04-10,0xb899e522b5715391ae1d4f137653e7906c5e2115,-117.61638999999997,39.13528,116,50,66,negative,39.0,fear,39.0,fear,0,1
2025-04-10,0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,19858.73334,40003.0,130,28,102,positive,39.0,fear,39.0,fear,0,1
2025-04-10,0xbee1707d6b44d4d52bfe19e41f8a828645437aab,35.58096,3600.26,52,30,22,neutral,39.0,fear,39.0,fear,0,1
2025-04-11,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,67.00618399999999,5505.47,14,7,7,neutral,25.0,fear,25.0,extreme_fear,0,0
2025-04-11,0x2c229d22b100a7beb69122eed721cee9b24011dd,1419.922474,117443.40000000001,45,11,34,positive,25.0,fear,25.0,extreme_fear,0,0
2025-04-11,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,608.246567,466.88658,28,14,14,positive,25.0,fear,25.0,extreme_fear,0,0
2025-04-11,0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,122461.112004,15000.0,74,0,74,positive,25.0,fear,25.0,extreme_fear,0,0
2025-04-11,0x4f93fead39b70a1824f981a54d4e55b278e9f760,3188.3381949999994,1.89455,3,0,3,positive,25.0,fear,25.0,extreme_fear,0,0
2025-04-11,0x513b8629fe877bb581bf244e326a047b249c4ff1,0.0,25.77639,65,65,0,low,25.0,fear,25.0,extreme_fear,0,0
2025-04-11,0x6d6a4b953f202f8df5bed40692e7fd865318264a,56.216535,1467.91603,5,0,5,neutral,25.0,fear,25.0,extreme_fear,0,0
2025-04-11,0x72743ae2822edd658c0c50608fd7c5c501b2afbd,0.0,1342.0,3,0,3,low,25.0,fear,25.0,extreme_fear,0,0
2025-04-11,0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2550.108815,91057.92,279,62,217,positive,25.0,fear,25.0,extreme_fear,0,0
2025-04-11,0x8170715b3b381dffb7062c0298972d4727a0a63b,-9584.869233000001,316576.31515,238,0,238,negative,25.0,fear,25.0,extreme_fear,0,0
2025-04-11,0x8381e6d82f1affd39a336e143e081ef7620a3b7f,0.0,1061.1200000000001,3,3,0,low,25.0,fear,25.0,extreme_fear,0,0
2025-04-11,0x8477e447846c758f5a675856001ea72298fd9cb5,19.202581000000002,68015.1,61,12,49,neutral,25.0,fear,25.0,extreme_fear,0,0
2025-04-11,0xaf40fdc468c30116bd3307bcbf4a451a7ebf1deb,5246.0,2.5,7,0,7,positive,25.0,fear,25.0,extreme_fear,0,0
2025-04-11,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,0.0,2171.6,20,0,20,low,25.0,fear,25.0,extreme_fear,0,0
2025-04-11,0xb899e522b5715391ae1d4f137653e7906c5e2115,-482.407981,61.793060000000004,128,60,68,negative,25.0,fear,25.0,extreme_fear,0,0
2025-04-11,0xbee1707d6b44d4d52bfe19e41f8a828645437aab,857.60294,10896.77,123,78,45,positive,25.0,fear,25.0,extreme_fear,0,0
2025-04-12,0x083384f897ee0f19899168e3b1bec365f52a9012,307855.80341,424.3302,31,31,0,positive,43.0,fear,43.0,fear,0,1
2025-04-12,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,10.499265,15.0,3,0,3,neutral,43.0,fear,43.0,fear,0,1
2025-04-12,0x3998f134d6aaa2b6a5f723806d00fd2bbbbce891,2466.604719,70493.0,32,32,0,positive,43.0,fear,43.0,fear,0,1
2025-04-12,0x3f9a0aadc7f04a7c9d75dc1b5a6ddd6e36486cf6,3593.989207,0.81888,27,0,27,positive,43.0,fear,43.0,fear,0,1
2025-04-12,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,3105.920269,17226.98652,41,26,15,positive,43.0,fear,43.0,fear,0,1
2025-04-12,0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,0.0,5678.55,68,0,68,low,43.0,fear,43.0,fear,0,1
2025-04-12,0x513b8629fe877bb581bf244e326a047b249c4ff1,88152.006818,613.35135,1251,459,792,positive,43.0,fear,43.0,fear,0,1
2025-04-12,0x6d6a4b953f202f8df5bed40692e7fd865318264a,-89.1781,10107.5178,12,2,10,low,43.0,fear,43.0,fear,0,1
2025-04-12,0x72c6a4624e1dffa724e6d00d64ceae698af892a0,-3546.9,20000.0,12,0,12,negative,43.0,fear,43.0,fear,0,1
2025-04-12,0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,1442.90516,185594.0,44,2,42,positive,43.0,fear,43.0,fear,0,1
2025-04-12,0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,303.170149,43374.04,120,76,44,positive,43.0,fear,43.0,fear,0,1
2025-04-12,0x8170715b3b381dffb7062c0298972d4727a0a63b,0.0,98263.70000000001,22,0,22,low,43.0,fear,43.0,fear,0,1
2025-04-12,0x8381e6d82f1affd39a336e143e081ef7620a3b7f,202.27562,1061.12,8,0,8,positive,43.0,fear,43.0,fear,0,1
2025-04-12,0x8477e447846c758f5a675856001ea72298fd9cb5,0.0,47458.2,24,0,24,low,43.0,fear,43.0,fear,0,1
2025-04-12,0xae5eacaf9c6b9111fd53034a602c192a04e082ed,2513.430964,1200000.0,45,21,24,positive,43.0,fear,43.0,fear,0,1
2025-04-12,0xaf40fdc468c30116bd3307bcbf4a451a7ebf1deb,0.0,18.9008,14,14,0,low,43.0,fear,43.0,fear,0,1
2025-04-12,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,0.0,4151.42,17,0,17,low,43.0,fear,43.0,fear,0,1
2025-04-12,0xb899e522b5715391ae1d4f137653e7906c5e2115,50.56792,1.94492,7,4,3,neutral,43.0,fear,43.0,fear,0,1
2025-04-12,0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,0.0,15.0,24,24,0,low,43.0,fear,43.0,fear,0,1
2025-04-12,0xbee1707d6b44d4d52bfe19e41f8a828645437aab,4358.599132,29882.07,307,109,198,positive,43.0,fear,43.0,fear,0,1
2025-04-13,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,-902.0714839999999,3391.00196,19,5,14,negative,45.0,neutral,45.0,fear,1,1
2025-04-13,0x3998f134d6aaa2b6a5f723806d00fd2bbbbce891,1076.778732,41241.4,9,9,0,positive,45.0,neutral,45.0,fear,1,1
2025-04-13,0x39cef799f8b69da1995852eea189df24eb5cae3c,3271.3693780000003,31.703409999999998,135,71,64,positive,45.0,neutral,45.0,fear,1,1
2025-04-13,0x3f9a0aadc7f04a7c9d75dc1b5a6ddd6e36486cf6,0.0,8.1e-06,1,0,1,low,45.0,neutral,45.0,fear,1,1
2025-04-13,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,490.32631200000003,612.58652,26,18,8,positive,45.0,neutral,45.0,fear,1,1
2025-04-13,0x4f93fead39b70a1824f981a54d4e55b278e9f760,253.67505,0.59724,8,5,3,positive,45.0,neutral,45.0,fear,1,1
2025-04-13,0x513b8629fe877bb581bf244e326a047b249c4ff1,11239.437228,5508.29119,285,199,86,positive,45.0,neutral,45.0,fear,1,1
2025-04-13,0x6d6a4b953f202f8df5bed40692e7fd865318264a,0.0,0.632,1,0,1,low,45.0,neutral,45.0,fear,1,1
2025-04-13,0x72c6a4624e1dffa724e6d00d64ceae698af892a0,-4526.698469,30000.0,5,0,5,negative,45.0,neutral,45.0,fear,1,1
2025-04-13,0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,355.09,712.0,94,80,14,positive,45.0,neutral,45.0,fear,1,1
2025-04-13,0x8170715b3b381dffb7062c0298972d4727a0a63b,0.0,4651.0,18,0,18,low,45.0,neutral,45.0,fear,1,1
2025-04-13,0x8477e447846c758f5a675856001ea72298fd9cb5,1350.19094,2372520.9552,287,196,91,positive,45.0,neutral,45.0,fear,1,1
2025-04-13,0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,-53.631353999999995,8.21,2,0,2,low,45.0,neutral,45.0,fear,1,1
2025-04-13,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,0.0,1990.02,30,0,30,low,45.0,neutral,45.0,fear,1,1
2025-04-13,0xb899e522b5715391ae1d4f137653e7906c5e2115,1097.533742,616.5291199999999,20,3,17,positive,45.0,neutral,45.0,fear,1,1
2025-04-13,0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,32724.19729,105010.0,35,0,35,positive,45.0,neutral,45.0,fear,1,1
2025-04-13,0xbee1707d6b44d4d52bfe19e41f8a828645437aab,2319.824156,30301.65,346,153,193,positive,45.0,neutral,45.0,fear,1,1
2025-04-14,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,27.177561,1232.71,14,3,11,neutral,31.0,fear,31.0,fear,0,1
2025-04-14,0x2c229d22b100a7beb69122eed721cee9b24011dd,18.103863,1611.8,8,1,7,neutral,31.0,fear,31.0,fear,0,1
2025-04-14,0x39cef799f8b69da1995852eea189df24eb5cae3c,128.67829,9.89833,1,0,1,positive,31.0,fear,31.0,fear,0,1
2025-04-14,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,263.769257,240.17000000000002,7,6,1,positive,31.0,fear,31.0,fear,0,1
2025-04-14,0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,21531.8321,10009.0,76,53,23,positive,31.0,fear,31.0,fear,0,1
2025-04-14,0x4f93fead39b70a1824f981a54d4e55b278e9f760,322.73095,1.48806,27,23,4,positive,31.0,fear,31.0,fear,0,1
2025-04-14,0x513b8629fe877bb581bf244e326a047b249c4ff1,7922.167264999999,104.01434,230,140,90,positive,31.0,fear,31.0,fear,0,1
2025-04-14,0x6d6a4b953f202f8df5bed40692e7fd865318264a,73.7414,0.7355,5,2,3,neutral,31.0,fear,31.0,fear,0,1
2025-04-14,0x72c6a4624e1dffa724e6d00d64ceae698af892a0,7848.0,50000.0,3,3,0,positive,31.0,fear,31.0,fear,0,1
2025-04-14,0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,1828.36966,63610.0,40,27,13,positive,31.0,fear,31.0,fear,0,1
2025-04-14,0x8477e447846c758f5a675856001ea72298fd9cb5,236.725655,27315.4508,23,12,11,positive,31.0,fear,31.0,fear,0,1
2025-04-14,0x92f17e8d81a944691c10e753af1b1baae1a2cd0d,-621.54506,6.0,25,18,7,negative,31.0,fear,31.0,fear,0,1
2025-04-14,0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,0.0,66000.34999999999,51,47,4,low,31.0,fear,31.0,fear,0,1
2025-04-14,0xbee1707d6b44d4d52bfe19e41f8a828645437aab,6100.692122,35084.67,380,182,198,positive,31.0,fear,31.0,fear,0,1
2025-04-15,0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,0.0,1.01,1,1,0,low,38.0,fear,38.0,fear,0,1
2025-04-15,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,-48.794434,916.0146465,17,6,11,low,38.0,fear,38.0,fear,0,1
2025-04-15,0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,0.0,2.0,51,0,51,low,38.0,fear,38.0,fear,0,1
2025-04-15,0x513b8629fe877bb581bf244e326a047b249c4ff1,40966.673478000004,216.22353999999999,731,172,559,positive,38.0,fear,38.0,fear,0,1
2025-04-15,0x6d6a4b953f202f8df5bed40692e7fd865318264a,0.0,1204.6395,8,0,8,low,38.0,fear,38.0,fear,0,1
2025-04-15,0x72c6a4624e1dffa724e6d00d64ceae698af892a0,6335.6,4000.0,6,6,0,positive,38.0,fear,38.0,fear,0,1
2025-04-15,0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,1208.695445,187978.0,36,35,1,positive,38.0,fear,38.0,fear,0,1
2025-04-15,0x8170715b3b381dffb7062c0298972d4727a0a63b,3204.26268,26526.9,77,77,0,positive,38.0,fear,38.0,fear,0,1
2025-04-15,0x8477e447846c758f5a675856001ea72298fd9cb5,191.802066,95878.51915,38,15,23,positive,38.0,fear,38.0,fear,0,1
2025-04-15,0xa0feb3725a9335f49874d7cd8eaad6be45b27416,73.34455,4743.9,21,9,12,neutral,38.0,fear,38.0,fear,0,1
2025-04-15,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,0.0,4567.17,50,0,50,low,38.0,fear,38.0,fear,0,1
2025-04-15,0xb899e522b5715391ae1d4f137653e7906c5e2115,554.38798,11.82668,28,8,20,positive,38.0,fear,38.0,fear,0,1
2025-04-15,0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,18951.678454,7.352,27,0,27,positive,38.0,fear,38.0,fear,0,1
2025-04-15,0xbee1707d6b44d4d52bfe19e41f8a828645437aab,920.056063,6330.54,40,15,25,positive,38.0,fear,38.0,fear,0,1
2025-04-16,0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,-95.985744,4562.18,88,0,88,low,29.0,fear,29.0,fear,0,1
2025-04-16,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,8.738942,265.0,9,3,6,neutral,29.0,fear,29.0,fear,0,1
2025-04-16,0x430f09841d65beb3f27765503d0f850b8bce7713,0.0,45000.0,78,0,78,low,29.0,fear,29.0,fear,0,1
2025-04-16,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,17.022667,5496.6696,11,10,1,neutral,29.0,fear,29.0,fear,0,1
2025-04-16,0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,3088.0,2.0,1,1,0,positive,29.0,fear,29.0,fear,0,1
2025-04-16,0x4f93fead39b70a1824f981a54d4e55b278e9f760,0.0,0.89891,4,4,0,low,29.0,fear,29.0,fear,0,1
2025-04-16,0x513b8629fe877bb581bf244e326a047b249c4ff1,41498.141783,409.71968,886,548,338,positive,29.0,fear,29.0,fear,0,1
2025-04-16,0x6d6a4b953f202f8df5bed40692e7fd865318264a,70.94968,8600.0,4,4,0,neutral,29.0,fear,29.0,fear,0,1
2025-04-16,0x72743ae2822edd658c0c50608fd7c5c501b2afbd,-14838.4,16000.0,53,53,0,negative,29.0,fear,29.0,fear,0,1
2025-04-16,0x72c6a4624e1dffa724e6d00d64ceae698af892a0,14609.800000000001,18000.0,44,31,13,positive,29.0,fear,29.0,fear,0,1
2025-04-16,0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,1674.357543,270074.0,35,27,8,positive,29.0,fear,29.0,fear,0,1
2025-04-16,0x8170715b3b381dffb7062c0298972d4727a0a63b,912.29492,288458.6,39,1,38,positive,29.0,fear,29.0,fear,0,1
2025-04-16,0x8477e447846c758f5a675856001ea72298fd9cb5,71.93199,557.37583,4,4,0,neutral,29.0,fear,29.0,fear,0,1
2025-04-16,0x92f17e8d81a944691c10e753af1b1baae1a2cd0d,0.0,2.0,4,4,0,low,29.0,fear,29.0,fear,0,1
2025-04-16,0xa0feb3725a9335f49874d7cd8eaad6be45b27416,100.22198900000001,4667.4,47,19,28,positive,29.0,fear,29.0,fear,0,1
2025-04-16,0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,9556.6,3.0,15,0,15,positive,29.0,fear,29.0,fear,0,1
2025-04-16,0xbee1707d6b44d4d52bfe19e41f8a828645437aab,1958.056487,23472.63,286,126,160,positive,29.0,fear,29.0,fear,0,1
2025-04-17,0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,-133.41237,21000.0,125,60,65,negative,30.0,fear,30.0,fear,0,1
2025-04-17,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,-15.688322,2733.4,10,7,3,low,30.0,fear,30.0,fear,0,1
2025-04-17,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,169.67583499999998,22164.06499,29,7,22,positive,30.0,fear,30.0,fear,0,1
2025-04-17,0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,-110.0,2.0,6,6,0,negative,30.0,fear,30.0,fear,0,1
2025-04-17,0x4f93fead39b70a1824f981a54d4e55b278e9f760,1713.120195,2.08721,9,1,8,positive,30.0,fear,30.0,fear,0,1
2025-04-17,0x513b8629fe877bb581bf244e326a047b249c4ff1,0.0,8.73487,5,5,0,low,30.0,fear,30.0,fear,0,1
2025-04-17,0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,425.687612,8026.0,34,16,18,positive,30.0,fear,30.0,fear,0,1
2025-04-17,0x8170715b3b381dffb7062c0298972d4727a0a63b,0.0,459378.7,96,0,96,low,30.0,fear,30.0,fear,0,1
2025-04-17,0xa0feb3725a9335f49874d7cd8eaad6be45b27416,18.57004,988.3,13,6,7,neutral,30.0,fear,30.0,fear,0,1
2025-04-17,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,0.0,7518.91,105,0,105,low,30.0,fear,30.0,fear,0,1
2025-04-17,0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,0.0,87873.0,11,0,11,low,30.0,fear,30.0,fear,0,1
2025-04-17,0xbee1707d6b44d4d52bfe19e41f8a828645437aab,3359.966896,50476.659999999996,588,233,355,positive,30.0,fear,30.0,fear,0,1
2025-04-18,0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,951.934443,30956.16,689,312,377,positive,33.0,fear,33.0,fear,0,1
2025-04-18,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,22.793679,193.61058,8,4,4,neutral,33.0,fear,33.0,fear,0,1
2025-04-18,0x2c229d22b100a7beb69122eed721cee9b24011dd,11.209037,787.2,7,1,6,neutral,33.0,fear,33.0,fear,0,1
2025-04-18,0x430f09841d65beb3f27765503d0f850b8bce7713,0.0,45000.0,58,0,58,low,33.0,fear,33.0,fear,0,1
2025-04-18,0x4f93fead39b70a1824f981a54d4e55b278e9f760,0.0,0.5915600000000001,4,4,0,low,33.0,fear,33.0,fear,0,1
2025-04-18,0x513b8629fe877bb581bf244e326a047b249c4ff1,43400.145539,3375.18789,379,90,289,positive,33.0,fear,33.0,fear,0,1
2025-04-18,0x72743ae2822edd658c0c50608fd7c5c501b2afbd,-42923.271911,18255.66,65,15,50,negative,33.0,fear,33.0,fear,0,1
